file_name,file_datetime,channel,segments,events,events_per_minute,mean_events_per_segment,max_heatmap,mean_heatmap
Broadband_Data_2026.03.25_18.06.00.bin,2026-03-25T18:06:00,we,30,66,66.0,2.2,0.9975348711013794,0.04675368517637253
Broadband_Data_2026.03.25_18.07.00.bin,2026-03-25T18:07:00,ns,30,114,114.0,3.8,0.9976668357849121,0.0541860976566871
Broadband_Data_2026.03.25_18.07.00.bin,2026-03-25T18:07:00,we,30,65,65.0,2.1666666666666665,0.997868537902832,0.04553161449730396
Broadband_Data_2026.03.25_18.08.00.bin,2026-03-25T18:08:00,ns,30,127,127.0,4.233333333333333,0.9974925518035889,0.05829136961450179
Broadband_Data_2026.03.25_18.08.00.bin,2026-03-25T18:08:00,we,30,80,80.0,2.6666666666666665,0.997426450252533,0.04886891022324562
Broadband_Data_2026.03.25_18.09.00.bin,2026-03-25T18:09:00,ns,30,114,114.0,3.8,0.9983657002449036,0.05683124251663685
Broadband_Data_2026.03.25_18.09.00.bin,2026-03-25T18:09:00,we,30,80,80.0,2.6666666666666665,0.9978651404380798,0.047944251696268717
Broadband_Data_2026.03.25_18.10.00.bin,2026-03-25T18:10:00,ns,30,126,126.0,4.2,0.9986711740493774,0.06359783013661703
Broadband_Data_2026.03.25_18.10.00.bin,2026-03-25T18:10:00,we,30,67,67.0,2.2333333333333334,0.998185932636261,0.04661042789618174
Broadband_Data_2026.03.25_18.11.00.bin,2026-03-25T18:11:00,ns,30,129,129.0,4.3,0.998539924621582,0.06168902665376663
Broadband_Data_2026.03.25_18.11.00.bin,2026-03-25T18:11:00,we,30,64,64.0,2.1333333333333333,0.9980886578559875,0.04402203882733981
Broadband_Data_2026.03.25_18.12.00.bin,2026-03-25T18:12:00,ns,30,132,132.0,4.4,0.9987064599990845,0.06843483746051789
Broadband_Data_2026.03.25_18.12.00.bin,2026-03-25T18:12:00,we,30,70,70.0,2.3333333333333335,0.9980360865592957,0.052084082985917726
Broadband_Data_2026.03.25_18.13.00.bin,2026-03-25T18:13:00,ns,30,95,95.0,3.1666666666666665,0.998918890953064,0.06009833427766959
Broadband_Data_2026.03.25_18.13.00.bin,2026-03-25T18:13:00,we,30,57,57.0,1.9,0.9980359673500061,0.04797581682602565
Broadband_Data_2026.03.25_18.14.00.bin,2026-03-25T18:14:00,ns,30,136,136.0,4.533333333333333,0.9988176226615906,0.07189652683834234
Broadband_Data_2026.03.25_18.14.00.bin,2026-03-25T18:14:00,we,30,81,81.0,2.7,0.9984714388847351,0.052031306674083073
Broadband_Data_2026.03.25_18.15.00.bin,2026-03-25T18:15:00,ns,30,129,129.0,4.3,0.9967055916786194,0.07071383645137151
Broadband_Data_2026.03.25_18.15.00.bin,2026-03-25T18:15:00,we,30,70,70.0,2.3333333333333335,0.9980429410934448,0.051412204280495644
Broadband_Data_2026.03.25_18.16.00.bin,2026-03-25T18:16:00,ns,30,154,154.0,5.133333333333334,0.9971728324890137,0.07938813380897045
Broadband_Data_2026.03.25_18.16.00.bin,2026-03-25T18:16:00,we,30,78,78.0,2.6,0.997879147529602,0.05237274902562301
Broadband_Data_2026.03.25_18.17.00.bin,2026-03-25T18:17:00,ns,30,143,143.0,4.766666666666667,0.9986637830734253,0.07619770740469296
Broadband_Data_2026.03.25_18.17.00.bin,2026-03-25T18:17:00,we,30,73,73.0,2.433333333333333,0.998019814491272,0.055020713806152345
Broadband_Data_2026.03.25_18.18.00.bin,2026-03-25T18:18:00,ns,30,140,140.0,4.666666666666667,0.9991138577461243,0.07188559658825397
Broadband_Data_2026.03.25_18.18.00.bin,2026-03-25T18:18:00,we,30,82,82.0,2.7333333333333334,0.998543381690979,0.05227461569011212
Broadband_Data_2026.03.25_18.19.00.bin,2026-03-25T18:19:00,ns,30,129,129.0,4.3,0.9984943866729736,0.07118821516633034
Broadband_Data_2026.03.25_18.19.00.bin,2026-03-25T18:19:00,we,30,75,75.0,2.5,0.998046875,0.0530590063581864
Broadband_Data_2026.03.25_18.20.00.bin,2026-03-25T18:20:00,ns,30,113,113.0,3.7666666666666666,0.998201847076416,0.058347884689768155
Broadband_Data_2026.03.25_18.20.00.bin,2026-03-25T18:20:00,we,30,67,67.0,2.2333333333333334,0.9973548650741577,0.05182910996178786
Broadband_Data_2026.03.25_18.21.00.bin,2026-03-25T18:21:00,ns,30,79,79.0,2.6333333333333333,0.9967030882835388,0.04534142793466647
Broadband_Data_2026.03.25_18.21.00.bin,2026-03-25T18:21:00,we,30,60,60.0,2.0,0.9978463649749756,0.04158105757087469
Broadband_Data_2026.03.25_18.22.00.bin,2026-03-25T18:22:00,ns,30,93,93.0,3.1,0.9975569248199463,0.047923745773732665
Broadband_Data_2026.03.25_18.22.00.bin,2026-03-25T18:22:00,we,30,63,63.0,2.1,0.9973704814910889,0.040742312495907144
Broadband_Data_2026.03.25_18.23.00.bin,2026-03-25T18:23:00,ns,30,111,111.0,3.7,0.9983795881271362,0.05193716579427322
Broadband_Data_2026.03.25_18.23.00.bin,2026-03-25T18:23:00,we,30,55,55.0,1.8333333333333333,0.9975857734680176,0.04065194930881262
Broadband_Data_2026.03.25_18.24.00.bin,2026-03-25T18:24:00,ns,30,92,92.0,3.066666666666667,0.9986302852630615,0.04701909801612298
Broadband_Data_2026.03.25_18.24.00.bin,2026-03-25T18:24:00,we,30,54,54.0,1.8,0.9972090125083923,0.04075408615171909
Broadband_Data_2026.03.25_18.25.00.bin,2026-03-25T18:25:00,ns,30,79,79.0,2.6333333333333333,0.9985609650611877,0.044177885788182415
Broadband_Data_2026.03.25_18.25.00.bin,2026-03-25T18:25:00,we,30,56,56.0,1.8666666666666667,0.9975104331970215,0.040643961355090144
Broadband_Data_2026.03.25_18.26.00.bin,2026-03-25T18:26:00,ns,30,105,105.0,3.5,0.9983660578727722,0.05023960502197345
Broadband_Data_2026.03.25_18.26.00.bin,2026-03-25T18:26:00,we,30,56,56.0,1.8666666666666667,0.997531533241272,0.040119922781984015
Broadband_Data_2026.03.25_18.27.00.bin,2026-03-25T18:27:00,ns,30,99,99.0,3.3,0.9977114200592041,0.051183029015858965
Broadband_Data_2026.03.25_18.27.00.bin,2026-03-25T18:27:00,we,30,74,74.0,2.466666666666667,0.9975340366363525,0.04427827522158623
Broadband_Data_2026.03.25_18.28.00.bin,2026-03-25T18:28:00,ns,30,99,99.0,3.3,0.9986660480499268,0.05147412121295929
Broadband_Data_2026.03.25_18.28.00.bin,2026-03-25T18:28:00,we,30,53,53.0,1.7666666666666666,0.9974411725997925,0.04285297108193239
Broadband_Data_2026.03.25_18.29.00.bin,2026-03-25T18:29:00,ns,30,82,82.0,2.7333333333333334,0.9988381266593933,0.045053375884890556
Broadband_Data_2026.03.25_18.29.00.bin,2026-03-25T18:29:00,we,30,55,55.0,1.8333333333333333,0.9970086216926575,0.042027803137898445
Broadband_Data_2026.03.25_18.30.00.bin,2026-03-25T18:30:00,ns,30,82,82.0,2.7333333333333334,0.9983168840408325,0.049430551442007226
Broadband_Data_2026.03.25_18.30.00.bin,2026-03-25T18:30:00,we,30,56,56.0,1.8666666666666667,0.9968884587287903,0.0444865096360445
Broadband_Data_2026.03.25_18.31.00.bin,2026-03-25T18:31:00,ns,30,90,90.0,3.0,0.998365581035614,0.04793491593251626
Broadband_Data_2026.03.25_18.31.00.bin,2026-03-25T18:31:00,we,30,55,55.0,1.8333333333333333,0.9967097043991089,0.043732857704162596
Broadband_Data_2026.03.25_18.32.00.bin,2026-03-25T18:32:00,ns,30,84,84.0,2.8,0.9973179697990417,0.04998131326089303
Broadband_Data_2026.03.25_18.32.00.bin,2026-03-25T18:32:00,we,30,59,59.0,1.9666666666666666,0.9969280362129211,0.043632749219735464
Broadband_Data_2026.03.25_18.33.00.bin,2026-03-25T18:33:00,ns,30,68,68.0,2.2666666666666666,0.9972223043441772,0.04049744382500649
Broadband_Data_2026.03.25_18.33.00.bin,2026-03-25T18:33:00,we,30,41,41.0,1.3666666666666667,0.9984914064407349,0.0390999594082435
Broadband_Data_2026.03.25_18.34.00.bin,2026-03-25T18:34:00,ns,30,76,76.0,2.533333333333333,0.9962896108627319,0.04272197869916757
Broadband_Data_2026.03.25_18.34.00.bin,2026-03-25T18:34:00,we,30,55,55.0,1.8333333333333333,0.9965944886207581,0.041376851747433344
Broadband_Data_2026.03.25_18.35.00.bin,2026-03-25T18:35:00,ns,30,89,89.0,2.966666666666667,0.9985516667366028,0.04874849834789832
Broadband_Data_2026.03.25_18.35.00.bin,2026-03-25T18:35:00,we,30,59,59.0,1.9666666666666666,0.9965584874153137,0.0435679933677117
Broadband_Data_2026.03.25_18.36.00.bin,2026-03-25T18:36:00,ns,30,83,83.0,2.7666666666666666,0.9975098371505737,0.047185327112674716
Broadband_Data_2026.03.25_18.36.00.bin,2026-03-25T18:36:00,we,30,50,50.0,1.6666666666666667,0.9976693987846375,0.04240745132168134
Broadband_Data_2026.03.25_18.37.00.bin,2026-03-25T18:37:00,ns,30,96,96.0,3.2,0.9968727231025696,0.05364377169559399
Broadband_Data_2026.03.25_18.37.00.bin,2026-03-25T18:37:00,we,30,50,50.0,1.6666666666666667,0.9974862337112427,0.04753258749842644
Broadband_Data_2026.03.25_18.38.00.bin,2026-03-25T18:38:00,ns,30,92,92.0,3.066666666666667,0.9986128807067871,0.056539327216645084
Broadband_Data_2026.03.25_18.38.00.bin,2026-03-25T18:38:00,we,30,94,94.0,3.1333333333333333,0.997453510761261,0.061769662673274675
Broadband_Data_2026.03.25_18.39.00.bin,2026-03-25T18:39:00,ns,30,119,119.0,3.966666666666667,0.9977565407752991,0.0714210690309604
Broadband_Data_2026.03.25_18.39.00.bin,2026-03-25T18:39:00,we,30,182,182.0,6.066666666666666,0.9973863959312439,0.08819252848625184
Broadband_Data_2026.03.25_18.40.00.bin,2026-03-25T18:40:00,ns,30,113,113.0,3.7666666666666666,0.9979050159454346,0.06619245956341425
Broadband_Data_2026.03.25_18.40.00.bin,2026-03-25T18:40:00,we,30,146,146.0,4.866666666666666,0.9974675178527832,0.07500654608011245
Broadband_Data_2026.03.25_18.41.00.bin,2026-03-25T18:41:00,ns,30,83,83.0,2.7666666666666666,0.9966021776199341,0.05992422228058179
Broadband_Data_2026.03.25_18.41.00.bin,2026-03-25T18:41:00,we,30,93,93.0,3.1,0.9973893761634827,0.06715910794834296
Broadband_Data_2026.03.25_18.42.00.bin,2026-03-25T18:42:00,ns,30,90,90.0,3.0,0.9979186654090881,0.0576416385670503
Broadband_Data_2026.03.25_18.42.00.bin,2026-03-25T18:42:00,we,30,75,75.0,2.5,0.9973112344741821,0.06522718419631322
Broadband_Data_2026.03.25_18.43.00.bin,2026-03-25T18:43:00,ns,30,82,82.0,2.7333333333333334,0.9984039664268494,0.05408892594277859
Broadband_Data_2026.03.25_18.43.00.bin,2026-03-25T18:43:00,we,30,87,87.0,2.9,0.9984903335571289,0.06516108401119709
Broadband_Data_2026.03.25_18.44.00.bin,2026-03-25T18:44:00,ns,30,84,84.0,2.8,0.996973991394043,0.04964367101589839
Broadband_Data_2026.03.25_18.44.00.bin,2026-03-25T18:44:00,we,30,59,59.0,1.9666666666666666,0.9974901676177979,0.04432843873898188
Broadband_Data_2026.03.25_18.45.00.bin,2026-03-25T18:45:00,ns,30,83,83.0,2.7666666666666666,0.9975837469100952,0.04565462755660216
Broadband_Data_2026.03.25_18.45.00.bin,2026-03-25T18:45:00,we,30,59,59.0,1.9666666666666666,0.9975306391716003,0.04306077150007089
Broadband_Data_2026.03.25_18.46.00.bin,2026-03-25T18:46:00,ns,30,75,75.0,2.5,0.9976466298103333,0.046167965357502304
Broadband_Data_2026.03.25_18.46.00.bin,2026-03-25T18:46:00,we,30,63,63.0,2.1,0.9978309273719788,0.04809001547594865
Broadband_Data_2026.03.25_18.47.00.bin,2026-03-25T18:47:00,ns,30,76,76.0,2.533333333333333,0.9975095987319946,0.044997290211419266
Broadband_Data_2026.03.25_18.47.00.bin,2026-03-25T18:47:00,we,30,53,53.0,1.7666666666666666,0.9976153373718262,0.04429693917433421
Broadband_Data_2026.03.25_18.48.00.bin,2026-03-25T18:48:00,ns,30,82,82.0,2.7333333333333334,0.9972309470176697,0.049361673556268214
Broadband_Data_2026.03.25_18.48.00.bin,2026-03-25T18:48:00,we,30,64,64.0,2.1333333333333333,0.997394323348999,0.04933176152408123
Broadband_Data_2026.03.25_18.49.00.bin,2026-03-25T18:49:00,ns,30,82,82.0,2.7333333333333334,0.9982047080993652,0.050013537021974724
Broadband_Data_2026.03.25_18.49.00.bin,2026-03-25T18:49:00,we,30,68,68.0,2.2666666666666666,0.9973199963569641,0.054177130882938705
Broadband_Data_2026.03.25_18.50.00.bin,2026-03-25T18:50:00,ns,30,58,58.0,1.9333333333333333,0.9981592297554016,0.04430315382778645
Broadband_Data_2026.03.25_18.50.00.bin,2026-03-25T18:50:00,we,30,61,61.0,2.033333333333333,0.9971008896827698,0.05035134715338548
Broadband_Data_2026.03.25_18.51.00.bin,2026-03-25T18:51:00,ns,30,88,88.0,2.933333333333333,0.9964588284492493,0.05522941872477531
Broadband_Data_2026.03.25_18.51.00.bin,2026-03-25T18:51:00,we,30,70,70.0,2.3333333333333335,0.9972497820854187,0.05246514541407426
Broadband_Data_2026.03.25_18.52.00.bin,2026-03-25T18:52:00,ns,30,74,74.0,2.466666666666667,0.996857762336731,0.047850639745593074
Broadband_Data_2026.03.25_18.52.00.bin,2026-03-25T18:52:00,we,30,68,68.0,2.2666666666666666,0.9974308609962463,0.052594463403026266
Broadband_Data_2026.03.25_18.53.00.bin,2026-03-25T18:53:00,ns,30,97,97.0,3.2333333333333334,0.9980271458625793,0.057579821348190306
Broadband_Data_2026.03.25_18.53.00.bin,2026-03-25T18:53:00,we,30,110,110.0,3.6666666666666665,0.9973270893096924,0.0630752166112264
Broadband_Data_2026.03.25_18.54.00.bin,2026-03-25T18:54:00,ns,30,114,114.0,3.8,0.9978305697441101,0.06059935924907525
Broadband_Data_2026.03.25_18.54.00.bin,2026-03-25T18:54:00,we,30,188,188.0,6.266666666666667,0.9972527623176575,0.07776710167527198
Broadband_Data_2026.03.25_18.55.00.bin,2026-03-25T18:55:00,ns,30,92,92.0,3.066666666666667,0.9980048537254333,0.056003767624497415
Broadband_Data_2026.03.25_18.55.00.bin,2026-03-25T18:55:00,we,30,115,115.0,3.8333333333333335,0.9976825714111328,0.06505002764364083
Broadband_Data_2026.03.25_18.56.00.bin,2026-03-25T18:56:00,ns,30,86,86.0,2.8666666666666667,0.9982131719589233,0.05222989494601885
Broadband_Data_2026.03.25_18.56.00.bin,2026-03-25T18:56:00,we,30,112,112.0,3.7333333333333334,0.9968536496162415,0.06130433455109596
Broadband_Data_2026.03.25_18.57.00.bin,2026-03-25T18:57:00,ns,30,92,92.0,3.066666666666667,0.9990798234939575,0.05460657390455405
Broadband_Data_2026.03.25_18.57.00.bin,2026-03-25T18:57:00,we,30,73,73.0,2.433333333333333,0.9974863529205322,0.05739531529446443
Broadband_Data_2026.03.25_18.58.00.bin,2026-03-25T18:58:00,ns,30,94,94.0,3.1333333333333333,0.997990608215332,0.05772203852732976
Broadband_Data_2026.03.25_18.58.00.bin,2026-03-25T18:58:00,we,30,62,62.0,2.066666666666667,0.9968956708908081,0.05432939926783244
Broadband_Data_2026.03.25_18.59.00.bin,2026-03-25T18:59:00,ns,30,81,81.0,2.7,0.9985476136207581,0.05115374960005283
Broadband_Data_2026.03.25_18.59.00.bin,2026-03-25T18:59:00,we,30,62,62.0,2.066666666666667,0.9974046349525452,0.05057173868020375
Broadband_Data_2026.03.25_19.00.00.bin,2026-03-25T19:00:00,ns,30,77,77.0,2.566666666666667,0.99801105260849,0.047798558697104455
Broadband_Data_2026.03.25_19.00.00.bin,2026-03-25T19:00:00,we,30,59,59.0,1.9666666666666666,0.9978221654891968,0.045376959691445035
Broadband_Data_2026.03.25_19.01.00.bin,2026-03-25T19:01:00,ns,30,126,126.0,4.2,0.9981630444526672,0.06770802674194178
Broadband_Data_2026.03.25_19.01.00.bin,2026-03-25T19:01:00,we,30,84,84.0,2.8,0.9981409311294556,0.057195461541414264
Broadband_Data_2026.03.25_19.02.00.bin,2026-03-25T19:02:00,ns,30,144,144.0,4.8,0.9988081455230713,0.07640770748257637
Broadband_Data_2026.03.25_19.02.00.bin,2026-03-25T19:02:00,we,30,109,109.0,3.6333333333333333,0.9979991316795349,0.06379955994586149
Broadband_Data_2026.03.25_19.03.00.bin,2026-03-25T19:03:00,ns,30,117,117.0,3.9,0.996536374092102,0.06896987694005172
Broadband_Data_2026.03.25_19.03.00.bin,2026-03-25T19:03:00,we,30,81,81.0,2.7,0.9979000091552734,0.0659257764617602
Broadband_Data_2026.03.25_19.04.00.bin,2026-03-25T19:04:00,ns,30,146,146.0,4.866666666666666,0.9990020394325256,0.07921135338644186
Broadband_Data_2026.03.25_19.04.00.bin,2026-03-25T19:04:00,we,30,135,135.0,4.5,0.9988890290260315,0.07455651760101319
Broadband_Data_2026.03.25_19.05.00.bin,2026-03-25T19:05:00,ns,30,205,205.0,6.833333333333333,0.9979888200759888,0.09645140816768011
Broadband_Data_2026.03.25_19.05.00.bin,2026-03-25T19:05:00,we,30,187,187.0,6.233333333333333,0.9979099631309509,0.09191658198833466
Broadband_Data_2026.03.25_19.06.00.bin,2026-03-25T19:06:00,ns,30,174,174.0,5.8,0.9978082776069641,0.09021417759358882
Broadband_Data_2026.03.25_19.06.00.bin,2026-03-25T19:06:00,we,30,138,138.0,4.6,0.9977572560310364,0.07740061854322751
Broadband_Data_2026.03.25_19.07.00.bin,2026-03-25T19:07:00,ns,30,121,121.0,4.033333333333333,0.9990328550338745,0.07134789638221264
Broadband_Data_2026.03.25_19.07.00.bin,2026-03-25T19:07:00,we,30,87,87.0,2.9,0.998105525970459,0.05914705383280913
Broadband_Data_2026.03.25_19.08.00.bin,2026-03-25T19:08:00,ns,30,99,99.0,3.3,0.9988356232643127,0.06132829276223977
Broadband_Data_2026.03.25_19.08.00.bin,2026-03-25T19:08:00,we,30,64,64.0,2.1333333333333333,0.998656153678894,0.05053311511874199
Broadband_Data_2026.03.25_19.09.00.bin,2026-03-25T19:09:00,ns,30,98,98.0,3.2666666666666666,0.9967345595359802,0.060476263612508775
Broadband_Data_2026.03.25_19.09.00.bin,2026-03-25T19:09:00,we,30,63,63.0,2.1,0.9980509281158447,0.04983757038911184
Broadband_Data_2026.03.25_19.10.00.bin,2026-03-25T19:10:00,ns,30,108,108.0,3.6,0.9975422620773315,0.06445065326988697
Broadband_Data_2026.03.25_19.10.00.bin,2026-03-25T19:10:00,we,30,63,63.0,2.1,0.9979428648948669,0.05224310296277205
Broadband_Data_2026.03.25_19.11.00.bin,2026-03-25T19:11:00,ns,30,84,84.0,2.8,0.9990096092224121,0.06276981718838215
Broadband_Data_2026.03.25_19.11.00.bin,2026-03-25T19:11:00,we,30,68,68.0,2.2666666666666666,0.9981156587600708,0.05578872213761012
Broadband_Data_2026.03.25_19.12.00.bin,2026-03-25T19:12:00,ns,30,120,120.0,4.0,0.998176097869873,0.07083909176290035
Broadband_Data_2026.03.25_19.12.00.bin,2026-03-25T19:12:00,we,30,93,93.0,3.1,0.9980993866920471,0.05979283278187116
Broadband_Data_2026.03.25_19.13.00.bin,2026-03-25T19:13:00,ns,30,138,138.0,4.6,0.9980379939079285,0.08462906926870346
Broadband_Data_2026.03.25_19.13.00.bin,2026-03-25T19:13:00,we,30,110,110.0,3.6666666666666665,0.9979305267333984,0.0746126605818669
Broadband_Data_2026.03.25_19.14.00.bin,2026-03-25T19:14:00,ns,30,143,143.0,4.766666666666667,0.9980759620666504,0.08279903357227643
Broadband_Data_2026.03.25_19.14.00.bin,2026-03-25T19:14:00,we,30,180,180.0,6.0,0.9978710412979126,0.08774535283446312
Broadband_Data_2026.03.25_19.15.00.bin,2026-03-25T19:15:00,ns,30,144,144.0,4.8,0.9979100823402405,0.08368683829903603
Broadband_Data_2026.03.25_19.15.00.bin,2026-03-25T19:15:00,we,30,138,138.0,4.6,0.9980158805847168,0.08102623720963796
Broadband_Data_2026.03.25_19.16.00.bin,2026-03-25T19:16:00,ns,30,106,106.0,3.533333333333333,0.9989538192749023,0.07200976821283499
Broadband_Data_2026.03.25_19.16.00.bin,2026-03-25T19:16:00,we,30,108,108.0,3.6,0.9979932308197021,0.0703903429210186
Broadband_Data_2026.03.25_19.17.00.bin,2026-03-25T19:17:00,ns,30,135,135.0,4.5,0.9983295798301697,0.07459730183084806
Broadband_Data_2026.03.25_19.17.00.bin,2026-03-25T19:17:00,we,30,140,140.0,4.666666666666667,0.9981245398521423,0.07398176863789559
Broadband_Data_2026.03.25_19.18.00.bin,2026-03-25T19:18:00,ns,30,103,103.0,3.433333333333333,0.9986435770988464,0.068815927952528
Broadband_Data_2026.03.25_19.18.00.bin,2026-03-25T19:18:00,we,30,81,81.0,2.7,0.9980664849281311,0.05960812245806058
Broadband_Data_2026.03.25_19.19.00.bin,2026-03-25T19:19:00,ns,30,100,100.0,3.3333333333333335,0.9987764954566956,0.06304283278683821
Broadband_Data_2026.03.25_19.19.00.bin,2026-03-25T19:19:00,we,30,62,62.0,2.066666666666667,0.9974128603935242,0.04617631770670414
Broadband_Data_2026.03.25_19.20.00.bin,2026-03-25T19:20:00,ns,30,111,111.0,3.7,0.9992451667785645,0.06813009654482206
Broadband_Data_2026.03.25_19.20.00.bin,2026-03-25T19:20:00,we,30,74,74.0,2.466666666666667,0.998569130897522,0.0516195942958196
Broadband_Data_2026.03.25_19.21.00.bin,2026-03-25T19:21:00,ns,30,77,77.0,2.566666666666667,0.9982311129570007,0.055575750892361005
Broadband_Data_2026.03.25_19.21.00.bin,2026-03-25T19:21:00,we,30,51,51.0,1.7,0.9975220561027527,0.045629000291228294
Broadband_Data_2026.03.25_19.22.00.bin,2026-03-25T19:22:00,ns,30,96,96.0,3.2,0.9970884919166565,0.06289276940127214
Broadband_Data_2026.03.25_19.22.00.bin,2026-03-25T19:22:00,we,30,61,61.0,2.033333333333333,0.9974258542060852,0.04894749658803145
Broadband_Data_2026.03.25_19.23.00.bin,2026-03-25T19:23:00,ns,30,112,112.0,3.7333333333333334,0.9988256096839905,0.07038503562410672
Broadband_Data_2026.03.25_19.23.00.bin,2026-03-25T19:23:00,we,30,88,88.0,2.933333333333333,0.9978002905845642,0.05848041636248429
Broadband_Data_2026.03.25_19.24.00.bin,2026-03-25T19:24:00,ns,30,182,182.0,6.066666666666666,0.998665452003479,0.08824065824349721
Broadband_Data_2026.03.25_19.24.00.bin,2026-03-25T19:24:00,we,30,138,138.0,4.6,0.9973258972167969,0.07364784106612206
Broadband_Data_2026.03.25_19.25.00.bin,2026-03-25T19:25:00,ns,30,261,261.0,8.7,0.9972990155220032,0.1023787093659242
Broadband_Data_2026.03.25_19.25.00.bin,2026-03-25T19:25:00,we,30,282,282.0,9.4,0.9980140924453735,0.10295293778181076
Broadband_Data_2026.03.25_19.26.00.bin,2026-03-25T19:26:00,ns,30,203,203.0,6.766666666666667,0.9989198446273804,0.08638787530362606
Broadband_Data_2026.03.25_19.26.00.bin,2026-03-25T19:26:00,we,30,254,254.0,8.466666666666667,0.998236894607544,0.09190298790733019
Broadband_Data_2026.03.25_19.27.00.bin,2026-03-25T19:27:00,ns,30,219,219.0,7.3,0.9987144470214844,0.09499077325065931
Broadband_Data_2026.03.25_19.27.00.bin,2026-03-25T19:27:00,we,30,229,229.0,7.633333333333334,0.9981659054756165,0.08910996591051419
Broadband_Data_2026.03.25_19.28.00.bin,2026-03-25T19:28:00,ns,30,124,124.0,4.133333333333334,0.9991293549537659,0.07811168059706688
Broadband_Data_2026.03.25_19.28.00.bin,2026-03-25T19:28:00,we,30,97,97.0,3.2333333333333334,0.9978678226470947,0.06365840993821621
Broadband_Data_2026.03.25_19.29.00.bin,2026-03-25T19:29:00,ns,30,117,117.0,3.9,0.9991241097450256,0.07008864643673102
Broadband_Data_2026.03.25_19.29.00.bin,2026-03-25T19:29:00,we,30,114,114.0,3.8,0.99809330701828,0.06639416466156642
Broadband_Data_2026.03.25_19.30.00.bin,2026-03-25T19:30:00,ns,30,91,91.0,3.033333333333333,0.9986248016357422,0.058604088487724464
Broadband_Data_2026.03.25_19.30.00.bin,2026-03-25T19:30:00,we,30,73,73.0,2.433333333333333,0.9984320998191833,0.05053227034707864
Broadband_Data_2026.03.25_19.31.00.bin,2026-03-25T19:31:00,ns,30,107,107.0,3.566666666666667,0.9986442923545837,0.05896799402932326
Broadband_Data_2026.03.25_19.31.00.bin,2026-03-25T19:31:00,we,30,73,73.0,2.433333333333333,0.9983839988708496,0.04717005342245102
Broadband_Data_2026.03.25_19.32.00.bin,2026-03-25T19:32:00,ns,30,80,80.0,2.6666666666666665,0.9989892840385437,0.05729681874314944
Broadband_Data_2026.03.25_19.32.00.bin,2026-03-25T19:32:00,we,30,70,70.0,2.3333333333333335,0.9986110925674438,0.05555807650089264
Broadband_Data_2026.03.25_19.33.00.bin,2026-03-25T19:33:00,ns,30,107,107.0,3.566666666666667,0.9987630844116211,0.07291076220571995
Broadband_Data_2026.03.25_19.33.00.bin,2026-03-25T19:33:00,we,30,111,111.0,3.7,0.9983294606208801,0.07094023438791434
Broadband_Data_2026.03.25_19.34.00.bin,2026-03-25T19:34:00,ns,30,137,137.0,4.566666666666666,0.9984391331672668,0.07521143977840741
Broadband_Data_2026.03.25_19.34.00.bin,2026-03-25T19:34:00,we,30,223,223.0,7.433333333333334,0.9982482194900513,0.0868650384247303
Broadband_Data_2026.03.25_19.35.00.bin,2026-03-25T19:35:00,ns,30,203,203.0,6.766666666666667,0.9992408752441406,0.09323454933861891
Broadband_Data_2026.03.25_19.35.00.bin,2026-03-25T19:35:00,we,30,278,278.0,9.266666666666667,0.9983671307563782,0.09671331979334355
Broadband_Data_2026.03.25_19.36.00.bin,2026-03-25T19:36:00,ns,30,201,201.0,6.7,0.9959020018577576,0.08643954309324424
Broadband_Data_2026.03.25_19.36.00.bin,2026-03-25T19:36:00,we,30,267,267.0,8.9,0.9984437823295593,0.0951900618771712
Broadband_Data_2026.03.25_19.37.00.bin,2026-03-25T19:37:00,ns,30,157,157.0,5.233333333333333,0.9990665316581726,0.08334115333855152
Broadband_Data_2026.03.25_19.37.00.bin,2026-03-25T19:37:00,we,30,185,185.0,6.166666666666667,0.9982509016990662,0.08377047615746656
Broadband_Data_2026.03.25_19.38.00.bin,2026-03-25T19:38:00,ns,30,125,125.0,4.166666666666667,0.998897910118103,0.07435778019328912
Broadband_Data_2026.03.25_19.38.00.bin,2026-03-25T19:38:00,we,30,152,152.0,5.066666666666666,0.9984555244445801,0.07759081348776817
Broadband_Data_2026.03.25_19.39.00.bin,2026-03-25T19:39:00,ns,30,152,152.0,5.066666666666666,0.9980939030647278,0.0838017251342535
Broadband_Data_2026.03.25_19.39.00.bin,2026-03-25T19:39:00,we,30,189,189.0,6.3,0.9980576634407043,0.08704720350603262
Broadband_Data_2026.03.25_19.40.00.bin,2026-03-25T19:40:00,ns,30,94,94.0,3.1333333333333333,0.9984473586082458,0.06858897134661675
Broadband_Data_2026.03.25_19.40.00.bin,2026-03-25T19:40:00,we,30,96,96.0,3.2,0.9980972409248352,0.06423762403428554
Broadband_Data_2026.03.25_19.41.00.bin,2026-03-25T19:41:00,ns,30,128,128.0,4.266666666666667,0.9985913634300232,0.07615815289318562
Broadband_Data_2026.03.25_19.41.00.bin,2026-03-25T19:41:00,we,30,147,147.0,4.9,0.9982708692550659,0.07974748685956001
Broadband_Data_2026.03.25_19.42.00.bin,2026-03-25T19:42:00,ns,30,114,114.0,3.8,0.9989708662033081,0.07286769586304824
Broadband_Data_2026.03.25_19.42.00.bin,2026-03-25T19:42:00,we,30,134,134.0,4.466666666666667,0.9981129169464111,0.07984838150441646
