source_file,event_time_s,event_datetime_utc_if_available,detected_channels,merged_detection_count,A_ns,A_we,ratio_we_ns,energy_ns,energy_we,snr_ns,snr_we,magnetic_axis_deg,arrival_axis_deg,azimuth_candidate_1,azimuth_candidate_2,pca_lambda1,pca_lambda2,pca_linearity,is_saturated,quality_flag
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,0.19200000166893005,2026-03-25T16:32:00.192000,ns,1,22.55101776123047,23.46717071533203,1.0406257918733746,509056.9375,551258.75,1.5466867123219474,0.8732083736171623,131.57305932599945,41.57305932599945,41.57305932599945,221.57305932599945,706.9747577899175,353.3409361138433,2.000828903566765,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,0.5339999794960022,2026-03-25T16:32:00.534000,ns,1,31.371538162231445,26.41813850402832,0.8421052983571133,985157.5625,698616.0,2.8021968941343056,1.1238542592282614,147.74804444408153,57.74804444408153,57.74804444408153,237.74804444408153,1174.7268514130496,509.04676432764575,2.3076992797796065,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,0.7160000205039978,2026-03-25T16:32:00.716000,ns,1,23.460458755493164,26.24150276184082,1.1185417572320648,550943.5,689305.125,1.6963548739600236,1.11521033455441,126.92424680665023,36.92424680665022,36.92424680665022,216.92424680665022,868.8167029450029,371.4319227762811,2.339100787167132,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,0.986500009894371,2026-03-25T16:32:00.986500,ns|we,4,17.621490478515625,25.490144729614258,1.4465373834688255,310827.4375,650397.25,0.7436143011357054,0.7200901138869875,108.72144614939023,18.721446149390232,18.721446149390232,198.72144614939023,694.4581475604509,266.76657303174204,2.6032427513990517,0,low_snr;weak_linearity
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,1.4605000019073486,2026-03-25T16:32:01.460500,ns|we,4,24.48816680908203,30.95551300048828,1.2641008713239579,600270.0,959202.0,0.6754030489587166,1.379517816624665,121.20413010639318,31.204130106393166,31.204130106393166,211.20413010639317,1167.210737606491,392.2612277672597,2.975595483270727,0,low_snr;weak_linearity
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,1.637000024318695,2026-03-25T16:32:01.637000,ns|we,2,27.15114402770996,33.63572311401367,1.2388326281826074,737921.8125,1132493.25,2.3328742475472506,1.8274609212136264,64.135097875024,154.135097875024,154.135097875024,334.13509787502403,1253.7337374269473,616.6814790648126,2.0330329027040213,0,low_snr;weak_linearity
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,1.7049999833106995,2026-03-25T16:32:01.705000,ns|we,2,27.434022903442383,28.700397491455078,1.046160732331121,753378.25,824536.5,2.307501492828335,1.3036893481867189,132.46740472851744,42.46740472851744,42.46740472851744,222.46740472851744,1191.9414949513764,385.9733020449264,3.08814492773553,0,low_snr
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,3.0,2026-03-25T16:32:03,we,1,19.43311882019043,50.96672439575195,2.6226734302059858,378023.75,2600204.5,1.1956427912826029,4.222896990116679,95.73980350987877,5.7398035098787545,5.7398035098787545,185.73980350987875,2622.8850706897874,355.34332774864555,7.381270072826849,0,single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,3.0460000038146973,2026-03-25T16:32:03.046000,ns,1,17.317758560180664,24.15140151977539,1.3946032008614655,300204.65625,583873.4375,0.9115595304660175,0.6927135813345481,115.74279686698988,25.742796866989863,25.742796866989863,205.74279686698986,669.8081374613463,214.2699656710272,3.1260010490210863,0,low_snr;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,3.222000002861023,2026-03-25T16:32:03.222000,ns,1,20.853229522705078,24.13132667541504,1.1571985360416046,435292.03125,582903.25,1.3946953343274378,0.9461078046204118,122.4603297957523,32.4603297957523,32.4603297957523,212.4603297957523,683.2196859020984,334.97561283268294,2.0396102275163472,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,3.659999966621399,2026-03-25T16:32:03.660000,ns,1,17.398710250854492,23.47254180908203,1.3490966554792698,303017.875,551511.1875,0.9303520658926154,0.9310602790520157,115.59898438037987,25.598984380379875,25.598984380379875,205.59898438037987,625.5415711184651,228.98747294811125,2.7317720182021077,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,3.7760000228881836,2026-03-25T16:32:03.776000,ns,1,21.620283126831055,25.71451759338379,1.1893700671047434,467904.125,661897.6875,1.4661934288500613,1.0708738797841846,118.75495584021989,28.754955840219907,28.754955840219907,208.7549558402199,745.4763914219088,384.3254660588155,1.9397007413186156,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,4.2460000067949295,2026-03-25T16:32:04.246000,ns,1,23.70689582824707,25.65403175354004,1.0821337360824714,562578.9375,658787.4375,1.7391896844791825,1.0532711771146475,129.65068372588462,39.65068372588462,39.65068372588462,219.65068372588462,869.8051630167924,351.56126941105003,2.4741211239620435,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,4.356000006198883,2026-03-25T16:32:04.356000,ns,1,22.32278060913086,25.89704132080078,1.1601171813786835,498804.8125,671327.375,1.5630247033116607,1.081792914597248,123.55921197640798,33.559211976407994,33.559211976407994,213.559211976408,806.9156096378634,363.2165501624637,2.221582714986238,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,4.495999991893768,2026-03-25T16:32:04.496000,ns,1,22.218996047973633,26.55498695373535,1.195147921913239,494177.5,705872.5,1.4936022298458906,1.1263886623516628,120.9255139570585,30.925513957058513,30.925513957058513,210.9255139570585,824.3895512363101,375.66047877653205,2.1945070024965547,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,4.608999997377396,2026-03-25T16:32:04.609000,ns,2,17.000568389892578,26.08732795715332,1.5344973979023901,289308.375,681229.25,0.7272514911956546,1.0658773580153027,104.5649939177002,14.564993917700207,14.564993917700207,194.5649939177002,709.6036256748869,260.93396128142103,2.7194759248282225,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,5.0,2026-03-25T16:32:05,we,1,18.63030242919922,49.639366149902344,2.6644423158745965,347435.25,2466530.75,1.0307597927928436,4.0210382239620985,96.86217145589083,6.862171455890831,6.862171455890831,186.86217145589083,2497.671701110974,316.2943702047882,7.896668219209281,0,single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,5.628000020980835,2026-03-25T16:32:05.628000,ns,1,23.163860321044922,27.028244018554688,1.1668281384859551,537101.0,731256.4375,1.7777053391085138,1.1585905795800244,124.02352628214061,34.02352628214061,34.02352628214061,214.0235262821406,893.8524043266654,374.50504971263973,2.3867566138628087,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,5.677999973297119,2026-03-25T16:32:05.678000,ns,1,21.526418685913086,24.02485466003418,1.1160637080684006,463850.0625,577770.8125,1.3636443645765517,0.9130721207771653,125.90747101371474,35.90747101371474,35.90747101371474,215.90747101371474,703.3247949178284,338.29611740616076,2.0790211850803164,0,low_snr;weak_linearity;single_channel_detection
/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,5.927999973297119,2026-03-25T16:32:05.928000,ns,1,17.205636978149414,24.844547271728516,1.4439771862720818,296330.0,617868.75,0.8596311038676919,0.9926138813527381,110.75348824565839,20.75348824565839,20.75348824565839,200.7534882456584,671.7805360654671,242.41816656956914,2.771164164681845,0,low_snr;weak_linearity;single_channel_detection
